NAME,County,State,variable,estimate,Sex,Age,Private_HI
"Keweenaw County, Michigan",Keweenaw, Michigan,B27002_047,94,Female,45 to 54 years,Yes
"Keweenaw County, Michigan",Keweenaw, Michigan,B27002_048,20,Female,45 to 54 years,No
"Keweenaw County, Michigan",Keweenaw, Michigan,B27002_050,157,Female,55 to 64 years,Yes
"Keweenaw County, Michigan",Keweenaw, Michigan,B27002_051,47,Female,55 to 64 years,No
"Keweenaw County, Michigan",Keweenaw, Michigan,B27002_053,154,Female,65 to 74 years,Yes
"Keweenaw County, Michigan",Keweenaw, Michigan,B27002_054,38,Female,65 to 74 years,No
"Keweenaw County, Michigan",Keweenaw, Michigan,B27002_056,116,Female,75 years and over,Yes
"Keweenaw County, Michigan",Keweenaw, Michigan,B27002_057,22,Female,75 years and over,No
"Lake County, Michigan",Lake, Michigan,B27002_004,85,Male,Under 6 years,Yes
"Lake County, Michigan",Lake, Michigan,B27002_005,229,Male,Under 6 years,No
"Lake County, Michigan",Lake, Michigan,B27002_007,318,Male,6 to 18 years,Yes
"Lake County, Michigan",Lake, Michigan,B27002_008,401,Male,6 to 18 years,No
"Lake County, Michigan",Lake, Michigan,B27002_010,172,Male,19 to 25 years,Yes
"Lake County, Michigan",Lake, Michigan,B27002_011,201,Male,19 to 25 years,No
"Lake County, Michigan",Lake, Michigan,B27002_013,111,Male,26 to 34 years,Yes
"Lake County, Michigan",Lake, Michigan,B27002_014,235,Male,26 to 34 years,No
"Lake County, Michigan",Lake, Michigan,B27002_016,244,Male,35 to 44 years,Yes
"Lake County, Michigan",Lake, Michigan,B27002_017,247,Male,35 to 44 years,No
"Lake County, Michigan",Lake, Michigan,B27002_019,403,Male,45 to 54 years,Yes
"Lake County, Michigan",Lake, Michigan,B27002_020,344,Male,45 to 54 years,No
"Lake County, Michigan",Lake, Michigan,B27002_022,644,Male,55 to 64 years,Yes
"Lake County, Michigan",Lake, Michigan,B27002_023,462,Male,55 to 64 years,No
"Lake County, Michigan",Lake, Michigan,B27002_025,639,Male,65 to 74 years,Yes
"Lake County, Michigan",Lake, Michigan,B27002_026,395,Male,65 to 74 years,No
"Lake County, Michigan",Lake, Michigan,B27002_028,438,Male,75 years and over,Yes
"Lake County, Michigan",Lake, Michigan,B27002_029,192,Male,75 years and over,No
"Lake County, Michigan",Lake, Michigan,B27002_032,95,Female,Under 6 years,Yes
"Lake County, Michigan",Lake, Michigan,B27002_033,163,Female,Under 6 years,No
"Lake County, Michigan",Lake, Michigan,B27002_035,357,Female,6 to 18 years,Yes
"Lake County, Michigan",Lake, Michigan,B27002_036,393,Female,6 to 18 years,No
"Lake County, Michigan",Lake, Michigan,B27002_038,177,Female,19 to 25 years,Yes
"Lake County, Michigan",Lake, Michigan,B27002_039,162,Female,19 to 25 years,No
"Lake County, Michigan",Lake, Michigan,B27002_041,167,Female,26 to 34 years,Yes
"Lake County, Michigan",Lake, Michigan,B27002_042,291,Female,26 to 34 years,No
"Lake County, Michigan",Lake, Michigan,B27002_044,254,Female,35 to 44 years,Yes
"Lake County, Michigan",Lake, Michigan,B27002_045,252,Female,35 to 44 years,No
"Lake County, Michigan",Lake, Michigan,B27002_047,422,Female,45 to 54 years,Yes
"Lake County, Michigan",Lake, Michigan,B27002_048,293,Female,45 to 54 years,No
"Lake County, Michigan",Lake, Michigan,B27002_050,714,Female,55 to 64 years,Yes
"Lake County, Michigan",Lake, Michigan,B27002_051,460,Female,55 to 64 years,No
"Lake County, Michigan",Lake, Michigan,B27002_053,585,Female,65 to 74 years,Yes
"Lake County, Michigan",Lake, Michigan,B27002_054,346,Female,65 to 74 years,No
"Lake County, Michigan",Lake, Michigan,B27002_056,372,Female,75 years and over,Yes
"Lake County, Michigan",Lake, Michigan,B27002_057,174,Female,75 years and over,No
"Lapeer County, Michigan",Lapeer, Michigan,B27002_004,1584,Male,Under 6 years,Yes
"Lapeer County, Michigan",Lapeer, Michigan,B27002_005,1145,Male,Under 6 years,No
"Lapeer County, Michigan",Lapeer, Michigan,B27002_007,4749,Male,6 to 18 years,Yes
"Lapeer County, Michigan",Lapeer, Michigan,B27002_008,2519,Male,6 to 18 years,No
"Lapeer County, Michigan",Lapeer, Michigan,B27002_010,2781,Male,19 to 25 years,Yes
"Lapeer County, Michigan",Lapeer, Michigan,B27002_011,781,Male,19 to 25 years,No
"Lapeer County, Michigan",Lapeer, Michigan,B27002_013,2759,Male,26 to 34 years,Yes
"Lapeer County, Michigan",Lapeer, Michigan,B27002_014,1511,Male,26 to 34 years,No
"Lapeer County, Michigan",Lapeer, Michigan,B27002_016,3391,Male,35 to 44 years,Yes
"Lapeer County, Michigan",Lapeer, Michigan,B27002_017,1531,Male,35 to 44 years,No
"Lapeer County, Michigan",Lapeer, Michigan,B27002_019,5391,Male,45 to 54 years,Yes
"Lapeer County, Michigan",Lapeer, Michigan,B27002_020,1380,Male,45 to 54 years,No
"Lapeer County, Michigan",Lapeer, Michigan,B27002_022,5558,Male,55 to 64 years,Yes
"Lapeer County, Michigan",Lapeer, Michigan,B27002_023,1490,Male,55 to 64 years,No
"Lapeer County, Michigan",Lapeer, Michigan,B27002_025,3675,Male,65 to 74 years,Yes
"Lapeer County, Michigan",Lapeer, Michigan,B27002_026,860,Male,65 to 74 years,No
"Lapeer County, Michigan",Lapeer, Michigan,B27002_028,1979,Male,75 years and over,Yes
"Lapeer County, Michigan",Lapeer, Michigan,B27002_029,423,Male,75 years and over,No
"Lapeer County, Michigan",Lapeer, Michigan,B27002_032,1552,Female,Under 6 years,Yes
"Lapeer County, Michigan",Lapeer, Michigan,B27002_033,1021,Female,Under 6 years,No
"Lapeer County, Michigan",Lapeer, Michigan,B27002_035,4794,Female,6 to 18 years,Yes
"Lapeer County, Michigan",Lapeer, Michigan,B27002_036,2318,Female,6 to 18 years,No
"Lapeer County, Michigan",Lapeer, Michigan,B27002_038,2288,Female,19 to 25 years,Yes
"Lapeer County, Michigan",Lapeer, Michigan,B27002_039,801,Female,19 to 25 years,No
"Lapeer County, Michigan",Lapeer, Michigan,B27002_041,2345,Female,26 to 34 years,Yes
"Lapeer County, Michigan",Lapeer, Michigan,B27002_042,1632,Female,26 to 34 years,No
"Lapeer County, Michigan",Lapeer, Michigan,B27002_044,3534,Female,35 to 44 years,Yes
"Lapeer County, Michigan",Lapeer, Michigan,B27002_045,1384,Female,35 to 44 years,No
"Lapeer County, Michigan",Lapeer, Michigan,B27002_047,5690,Female,45 to 54 years,Yes
"Lapeer County, Michigan",Lapeer, Michigan,B27002_048,1117,Female,45 to 54 years,No
"Lapeer County, Michigan",Lapeer, Michigan,B27002_050,5805,Female,55 to 64 years,Yes
"Lapeer County, Michigan",Lapeer, Michigan,B27002_051,1149,Female,55 to 64 years,No
"Lapeer County, Michigan",Lapeer, Michigan,B27002_053,3485,Female,65 to 74 years,Yes
"Lapeer County, Michigan",Lapeer, Michigan,B27002_054,1174,Female,65 to 74 years,No
"Lapeer County, Michigan",Lapeer, Michigan,B27002_056,2500,Female,75 years and over,Yes
"Lapeer County, Michigan",Lapeer, Michigan,B27002_057,584,Female,75 years and over,No
"Leelanau County, Michigan",Leelanau, Michigan,B27002_004,260,Male,Under 6 years,Yes
"Leelanau County, Michigan",Leelanau, Michigan,B27002_005,294,Male,Under 6 years,No
"Leelanau County, Michigan",Leelanau, Michigan,B27002_007,1063,Male,6 to 18 years,Yes
"Leelanau County, Michigan",Leelanau, Michigan,B27002_008,392,Male,6 to 18 years,No
"Leelanau County, Michigan",Leelanau, Michigan,B27002_010,574,Male,19 to 25 years,Yes
"Leelanau County, Michigan",Leelanau, Michigan,B27002_011,159,Male,19 to 25 years,No
"Leelanau County, Michigan",Leelanau, Michigan,B27002_013,465,Male,26 to 34 years,Yes
"Leelanau County, Michigan",Leelanau, Michigan,B27002_014,332,Male,26 to 34 years,No
"Leelanau County, Michigan",Leelanau, Michigan,B27002_016,710,Male,35 to 44 years,Yes
"Leelanau County, Michigan",Leelanau, Michigan,B27002_017,255,Male,35 to 44 years,No
"Leelanau County, Michigan",Leelanau, Michigan,B27002_019,997,Male,45 to 54 years,Yes
"Leelanau County, Michigan",Leelanau, Michigan,B27002_020,190,Male,45 to 54 years,No
"Leelanau County, Michigan",Leelanau, Michigan,B27002_022,1615,Male,55 to 64 years,Yes
"Leelanau County, Michigan",Leelanau, Michigan,B27002_023,345,Male,55 to 64 years,No
"Leelanau County, Michigan",Leelanau, Michigan,B27002_025,1430,Male,65 to 74 years,Yes
"Leelanau County, Michigan",Leelanau, Michigan,B27002_026,378,Male,65 to 74 years,No
"Leelanau County, Michigan",Leelanau, Michigan,B27002_028,963,Male,75 years and over,Yes
"Leelanau County, Michigan",Leelanau, Michigan,B27002_029,240,Male,75 years and over,No
"Leelanau County, Michigan",Leelanau, Michigan,B27002_032,300,Female,Under 6 years,Yes
"Leelanau County, Michigan",Leelanau, Michigan,B27002_033,215,Female,Under 6 years,No
"Leelanau County, Michigan",Leelanau, Michigan,B27002_035,817,Female,6 to 18 years,Yes
"Leelanau County, Michigan",Leelanau, Michigan,B27002_036,405,Female,6 to 18 years,No
"Leelanau County, Michigan",Leelanau, Michigan,B27002_038,487,Female,19 to 25 years,Yes
"Leelanau County, Michigan",Leelanau, Michigan,B27002_039,253,Female,19 to 25 years,No
"Leelanau County, Michigan",Leelanau, Michigan,B27002_041,524,Female,26 to 34 years,Yes
"Leelanau County, Michigan",Leelanau, Michigan,B27002_042,259,Female,26 to 34 years,No
"Leelanau County, Michigan",Leelanau, Michigan,B27002_044,704,Female,35 to 44 years,Yes
"Leelanau County, Michigan",Leelanau, Michigan,B27002_045,209,Female,35 to 44 years,No
"Leelanau County, Michigan",Leelanau, Michigan,B27002_047,1125,Female,45 to 54 years,Yes
"Leelanau County, Michigan",Leelanau, Michigan,B27002_048,232,Female,45 to 54 years,No
"Leelanau County, Michigan",Leelanau, Michigan,B27002_050,1893,Female,55 to 64 years,Yes
"Leelanau County, Michigan",Leelanau, Michigan,B27002_051,249,Female,55 to 64 years,No
"Leelanau County, Michigan",Leelanau, Michigan,B27002_053,1438,Female,65 to 74 years,Yes
"Leelanau County, Michigan",Leelanau, Michigan,B27002_054,356,Female,65 to 74 years,No
"Leelanau County, Michigan",Leelanau, Michigan,B27002_056,1004,Female,75 years and over,Yes
"Leelanau County, Michigan",Leelanau, Michigan,B27002_057,354,Female,75 years and over,No
"Lenawee County, Michigan",Lenawee, Michigan,B27002_004,1924,Male,Under 6 years,Yes
"Lenawee County, Michigan",Lenawee, Michigan,B27002_005,1254,Male,Under 6 years,No
"Lenawee County, Michigan",Lenawee, Michigan,B27002_007,5415,Male,6 to 18 years,Yes
"Lenawee County, Michigan",Lenawee, Michigan,B27002_008,3097,Male,6 to 18 years,No
"Lenawee County, Michigan",Lenawee, Michigan,B27002_010,3345,Male,19 to 25 years,Yes
"Lenawee County, Michigan",Lenawee, Michigan,B27002_011,898,Male,19 to 25 years,No
"Lenawee County, Michigan",Lenawee, Michigan,B27002_013,3331,Male,26 to 34 years,Yes
"Lenawee County, Michigan",Lenawee, Michigan,B27002_014,1555,Male,26 to 34 years,No
"Lenawee County, Michigan",Lenawee, Michigan,B27002_016,4248,Male,35 to 44 years,Yes
"Lenawee County, Michigan",Lenawee, Michigan,B27002_017,1368,Male,35 to 44 years,No
"Lenawee County, Michigan",Lenawee, Michigan,B27002_019,5017,Male,45 to 54 years,Yes
"Lenawee County, Michigan",Lenawee, Michigan,B27002_020,1280,Male,45 to 54 years,No
"Lenawee County, Michigan",Lenawee, Michigan,B27002_022,5488,Male,55 to 64 years,Yes
"Lenawee County, Michigan",Lenawee, Michigan,B27002_023,1237,Male,55 to 64 years,No
"Lenawee County, Michigan",Lenawee, Michigan,B27002_025,3476,Male,65 to 74 years,Yes
"Lenawee County, Michigan",Lenawee, Michigan,B27002_026,1386,Male,65 to 74 years,No
"Lenawee County, Michigan",Lenawee, Michigan,B27002_028,2216,Male,75 years and over,Yes
"Lenawee County, Michigan",Lenawee, Michigan,B27002_029,570,Male,75 years and over,No
"Lenawee County, Michigan",Lenawee, Michigan,B27002_032,1749,Female,Under 6 years,Yes
"Lenawee County, Michigan",Lenawee, Michigan,B27002_033,1304,Female,Under 6 years,No
"Lenawee County, Michigan",Lenawee, Michigan,B27002_035,5343,Female,6 to 18 years,Yes
"Lenawee County, Michigan",Lenawee, Michigan,B27002_036,2324,Female,6 to 18 years,No
"Lenawee County, Michigan",Lenawee, Michigan,B27002_038,3024,Female,19 to 25 years,Yes
"Lenawee County, Michigan",Lenawee, Michigan,B27002_039,1229,Female,19 to 25 years,No
"Lenawee County, Michigan",Lenawee, Michigan,B27002_041,2928,Female,26 to 34 years,Yes
"Lenawee County, Michigan",Lenawee, Michigan,B27002_042,1668,Female,26 to 34 years,No
"Lenawee County, Michigan",Lenawee, Michigan,B27002_044,3988,Female,35 to 44 years,Yes
"Lenawee County, Michigan",Lenawee, Michigan,B27002_045,1603,Female,35 to 44 years,No
"Lenawee County, Michigan",Lenawee, Michigan,B27002_047,5146,Female,45 to 54 years,Yes
"Lenawee County, Michigan",Lenawee, Michigan,B27002_048,1375,Female,45 to 54 years,No
"Lenawee County, Michigan",Lenawee, Michigan,B27002_050,5960,Female,55 to 64 years,Yes
"Lenawee County, Michigan",Lenawee, Michigan,B27002_051,1270,Female,55 to 64 years,No
"Lenawee County, Michigan",Lenawee, Michigan,B27002_053,4035,Female,65 to 74 years,Yes
"Lenawee County, Michigan",Lenawee, Michigan,B27002_054,1389,Female,65 to 74 years,No
"Lenawee County, Michigan",Lenawee, Michigan,B27002_056,2981,Female,75 years and over,Yes
"Lenawee County, Michigan",Lenawee, Michigan,B27002_057,818,Female,75 years and over,No
"Livingston County, Michigan",Livingston, Michigan,B27002_004,4797,Male,Under 6 years,Yes
"Livingston County, Michigan",Livingston, Michigan,B27002_005,1262,Male,Under 6 years,No
"Livingston County, Michigan",Livingston, Michigan,B27002_007,14239,Male,6 to 18 years,Yes
"Livingston County, Michigan",Livingston, Michigan,B27002_008,2644,Male,6 to 18 years,No
"Livingston County, Michigan",Livingston, Michigan,B27002_010,6761,Male,19 to 25 years,Yes
"Livingston County, Michigan",Livingston, Michigan,B27002_011,1073,Male,19 to 25 years,No
"Livingston County, Michigan",Livingston, Michigan,B27002_013,6885,Male,26 to 34 years,Yes
"Livingston County, Michigan",Livingston, Michigan,B27002_014,2013,Male,26 to 34 years,No
"Livingston County, Michigan",Livingston, Michigan,B27002_016,9115,Male,35 to 44 years,Yes
"Livingston County, Michigan",Livingston, Michigan,B27002_017,1708,Male,35 to 44 years,No
"Livingston County, Michigan",Livingston, Michigan,B27002_019,13534,Male,45 to 54 years,Yes
"Livingston County, Michigan",Livingston, Michigan,B27002_020,1406,Male,45 to 54 years,No
"Livingston County, Michigan",Livingston, Michigan,B27002_022,13011,Male,55 to 64 years,Yes
"Livingston County, Michigan",Livingston, Michigan,B27002_023,1586,Male,55 to 64 years,No
"Livingston County, Michigan",Livingston, Michigan,B27002_025,7193,Male,65 to 74 years,Yes
"Livingston County, Michigan",Livingston, Michigan,B27002_026,1933,Male,65 to 74 years,No
"Livingston County, Michigan",Livingston, Michigan,B27002_028,4097,Male,75 years and over,Yes
"Livingston County, Michigan",Livingston, Michigan,B27002_029,740,Male,75 years and over,No
"Livingston County, Michigan",Livingston, Michigan,B27002_032,4441,Female,Under 6 years,Yes
"Livingston County, Michigan",Livingston, Michigan,B27002_033,1192,Female,Under 6 years,No
"Livingston County, Michigan",Livingston, Michigan,B27002_035,13438,Female,6 to 18 years,Yes
"Livingston County, Michigan",Livingston, Michigan,B27002_036,2420,Female,6 to 18 years,No
"Livingston County, Michigan",Livingston, Michigan,B27002_038,5674,Female,19 to 25 years,Yes
"Livingston County, Michigan",Livingston, Michigan,B27002_039,1178,Female,19 to 25 years,No
"Livingston County, Michigan",Livingston, Michigan,B27002_041,6905,Female,26 to 34 years,Yes
"Livingston County, Michigan",Livingston, Michigan,B27002_042,1836,Female,26 to 34 years,No
"Livingston County, Michigan",Livingston, Michigan,B27002_044,9355,Female,35 to 44 years,Yes
"Livingston County, Michigan",Livingston, Michigan,B27002_045,1532,Female,35 to 44 years,No
"Livingston County, Michigan",Livingston, Michigan,B27002_047,13752,Female,45 to 54 years,Yes
"Livingston County, Michigan",Livingston, Michigan,B27002_048,1625,Female,45 to 54 years,No
"Livingston County, Michigan",Livingston, Michigan,B27002_050,13053,Female,55 to 64 years,Yes
"Livingston County, Michigan",Livingston, Michigan,B27002_051,1526,Female,55 to 64 years,No
"Livingston County, Michigan",Livingston, Michigan,B27002_053,7484,Female,65 to 74 years,Yes
"Livingston County, Michigan",Livingston, Michigan,B27002_054,2039,Female,65 to 74 years,No
"Livingston County, Michigan",Livingston, Michigan,B27002_056,4963,Female,75 years and over,Yes
"Livingston County, Michigan",Livingston, Michigan,B27002_057,1130,Female,75 years and over,No
"Luce County, Michigan",Luce, Michigan,B27002_004,89,Male,Under 6 years,Yes
"Luce County, Michigan",Luce, Michigan,B27002_005,67,Male,Under 6 years,No
"Luce County, Michigan",Luce, Michigan,B27002_007,210,Male,6 to 18 years,Yes
"Luce County, Michigan",Luce, Michigan,B27002_008,250,Male,6 to 18 years,No
"Luce County, Michigan",Luce, Michigan,B27002_010,184,Male,19 to 25 years,Yes
"Luce County, Michigan",Luce, Michigan,B27002_011,53,Male,19 to 25 years,No
"Luce County, Michigan",Luce, Michigan,B27002_013,160,Male,26 to 34 years,Yes
"Luce County, Michigan",Luce, Michigan,B27002_014,76,Male,26 to 34 years,No
"Luce County, Michigan",Luce, Michigan,B27002_016,136,Male,35 to 44 years,Yes
"Luce County, Michigan",Luce, Michigan,B27002_017,120,Male,35 to 44 years,No
"Luce County, Michigan",Luce, Michigan,B27002_019,234,Male,45 to 54 years,Yes
"Luce County, Michigan",Luce, Michigan,B27002_020,148,Male,45 to 54 years,No
"Luce County, Michigan",Luce, Michigan,B27002_022,328,Male,55 to 64 years,Yes
"Luce County, Michigan",Luce, Michigan,B27002_023,96,Male,55 to 64 years,No
"Luce County, Michigan",Luce, Michigan,B27002_025,250,Male,65 to 74 years,Yes
"Luce County, Michigan",Luce, Michigan,B27002_026,91,Male,65 to 74 years,No
"Luce County, Michigan",Luce, Michigan,B27002_028,195,Male,75 years and over,Yes
"Luce County, Michigan",Luce, Michigan,B27002_029,73,Male,75 years and over,No
"Luce County, Michigan",Luce, Michigan,B27002_032,102,Female,Under 6 years,Yes
"Luce County, Michigan",Luce, Michigan,B27002_033,48,Female,Under 6 years,No
"Luce County, Michigan",Luce, Michigan,B27002_035,177,Female,6 to 18 years,Yes
"Luce County, Michigan",Luce, Michigan,B27002_036,208,Female,6 to 18 years,No
"Luce County, Michigan",Luce, Michigan,B27002_038,96,Female,19 to 25 years,Yes
"Luce County, Michigan",Luce, Michigan,B27002_039,68,Female,19 to 25 years,No
"Luce County, Michigan",Luce, Michigan,B27002_041,144,Female,26 to 34 years,Yes
"Luce County, Michigan",Luce, Michigan,B27002_042,75,Female,26 to 34 years,No
"Luce County, Michigan",Luce, Michigan,B27002_044,178,Female,35 to 44 years,Yes
"Luce County, Michigan",Luce, Michigan,B27002_045,90,Female,35 to 44 years,No
"Luce County, Michigan",Luce, Michigan,B27002_047,218,Female,45 to 54 years,Yes
"Luce County, Michigan",Luce, Michigan,B27002_048,91,Female,45 to 54 years,No
"Luce County, Michigan",Luce, Michigan,B27002_050,285,Female,55 to 64 years,Yes
"Luce County, Michigan",Luce, Michigan,B27002_051,186,Female,55 to 64 years,No
"Luce County, Michigan",Luce, Michigan,B27002_053,253,Female,65 to 74 years,Yes
"Luce County, Michigan",Luce, Michigan,B27002_054,65,Female,65 to 74 years,No
"Luce County, Michigan",Luce, Michigan,B27002_056,183,Female,75 years and over,Yes
"Luce County, Michigan",Luce, Michigan,B27002_057,110,Female,75 years and over,No
"Mackinac County, Michigan",Mackinac, Michigan,B27002_004,132,Male,Under 6 years,Yes
"Mackinac County, Michigan",Mackinac, Michigan,B27002_005,101,Male,Under 6 years,No
"Mackinac County, Michigan",Mackinac, Michigan,B27002_007,421,Male,6 to 18 years,Yes
"Mackinac County, Michigan",Mackinac, Michigan,B27002_008,285,Male,6 to 18 years,No
"Mackinac County, Michigan",Mackinac, Michigan,B27002_010,225,Male,19 to 25 years,Yes
"Mackinac County, Michigan",Mackinac, Michigan,B27002_011,217,Male,19 to 25 years,No
"Mackinac County, Michigan",Mackinac, Michigan,B27002_013,213,Male,26 to 34 years,Yes
"Mackinac County, Michigan",Mackinac, Michigan,B27002_014,203,Male,26 to 34 years,No
"Mackinac County, Michigan",Mackinac, Michigan,B27002_016,369,Male,35 to 44 years,Yes
"Mackinac County, Michigan",Mackinac, Michigan,B27002_017,122,Male,35 to 44 years,No
"Mackinac County, Michigan",Mackinac, Michigan,B27002_019,509,Male,45 to 54 years,Yes
"Mackinac County, Michigan",Mackinac, Michigan,B27002_020,208,Male,45 to 54 years,No
"Mackinac County, Michigan",Mackinac, Michigan,B27002_022,764,Male,55 to 64 years,Yes
"Mackinac County, Michigan",Mackinac, Michigan,B27002_023,225,Male,55 to 64 years,No
"Mackinac County, Michigan",Mackinac, Michigan,B27002_025,637,Male,65 to 74 years,Yes
"Mackinac County, Michigan",Mackinac, Michigan,B27002_026,203,Male,65 to 74 years,No
"Mackinac County, Michigan",Mackinac, Michigan,B27002_028,462,Male,75 years and over,Yes
"Mackinac County, Michigan",Mackinac, Michigan,B27002_029,86,Male,75 years and over,No
"Mackinac County, Michigan",Mackinac, Michigan,B27002_032,138,Female,Under 6 years,Yes
"Mackinac County, Michigan",Mackinac, Michigan,B27002_033,125,Female,Under 6 years,No
"Mackinac County, Michigan",Mackinac, Michigan,B27002_035,304,Female,6 to 18 years,Yes
"Mackinac County, Michigan",Mackinac, Michigan,B27002_036,298,Female,6 to 18 years,No
"Mackinac County, Michigan",Mackinac, Michigan,B27002_038,136,Female,19 to 25 years,Yes
"Mackinac County, Michigan",Mackinac, Michigan,B27002_039,222,Female,19 to 25 years,No
"Mackinac County, Michigan",Mackinac, Michigan,B27002_041,248,Female,26 to 34 years,Yes
"Mackinac County, Michigan",Mackinac, Michigan,B27002_042,178,Female,26 to 34 years,No
"Mackinac County, Michigan",Mackinac, Michigan,B27002_044,340,Female,35 to 44 years,Yes
"Mackinac County, Michigan",Mackinac, Michigan,B27002_045,180,Female,35 to 44 years,No
"Mackinac County, Michigan",Mackinac, Michigan,B27002_047,510,Female,45 to 54 years,Yes
"Mackinac County, Michigan",Mackinac, Michigan,B27002_048,187,Female,45 to 54 years,No
"Mackinac County, Michigan",Mackinac, Michigan,B27002_050,772,Female,55 to 64 years,Yes
"Mackinac County, Michigan",Mackinac, Michigan,B27002_051,245,Female,55 to 64 years,No
"Mackinac County, Michigan",Mackinac, Michigan,B27002_053,597,Female,65 to 74 years,Yes
"Mackinac County, Michigan",Mackinac, Michigan,B27002_054,209,Female,65 to 74 years,No
"Mackinac County, Michigan",Mackinac, Michigan,B27002_056,422,Female,75 years and over,Yes
"Mackinac County, Michigan",Mackinac, Michigan,B27002_057,209,Female,75 years and over,No
"Macomb County, Michigan",Macomb, Michigan,B27002_004,18053,Male,Under 6 years,Yes
"Macomb County, Michigan",Macomb, Michigan,B27002_005,11050,Male,Under 6 years,No
"Macomb County, Michigan",Macomb, Michigan,B27002_007,50698,Male,6 to 18 years,Yes
"Macomb County, Michigan",Macomb, Michigan,B27002_008,21102,Male,6 to 18 years,No
"Macomb County, Michigan",Macomb, Michigan,B27002_010,28724,Male,19 to 25 years,Yes
"Macomb County, Michigan",Macomb, Michigan,B27002_011,9337,Male,19 to 25 years,No
"Macomb County, Michigan",Macomb, Michigan,B27002_013,35078,Male,26 to 34 years,Yes
"Macomb County, Michigan",Macomb, Michigan,B27002_014,13483,Male,26 to 34 years,No
"Macomb County, Michigan",Macomb, Michigan,B27002_016,39903,Male,35 to 44 years,Yes
"Macomb County, Michigan",Macomb, Michigan,B27002_017,11930,Male,35 to 44 years,No
"Macomb County, Michigan",Macomb, Michigan,B27002_019,49566,Male,45 to 54 years,Yes
"Macomb County, Michigan",Macomb, Michigan,B27002_020,11812,Male,45 to 54 years,No
"Macomb County, Michigan",Macomb, Michigan,B27002_022,47239,Male,55 to 64 years,Yes
"Macomb County, Michigan",Macomb, Michigan,B27002_023,11403,Male,55 to 64 years,No
"Macomb County, Michigan",Macomb, Michigan,B27002_025,27244,Male,65 to 74 years,Yes
"Macomb County, Michigan",Macomb, Michigan,B27002_026,9176,Male,65 to 74 years,No
"Macomb County, Michigan",Macomb, Michigan,B27002_028,18729,Male,75 years and over,Yes
"Macomb County, Michigan",Macomb, Michigan,B27002_029,4309,Male,75 years and over,No
"Macomb County, Michigan",Macomb, Michigan,B27002_032,17836,Female,Under 6 years,Yes
"Macomb County, Michigan",Macomb, Michigan,B27002_033,10523,Female,Under 6 years,No
"Macomb County, Michigan",Macomb, Michigan,B27002_035,46407,Female,6 to 18 years,Yes
"Macomb County, Michigan",Macomb, Michigan,B27002_036,20928,Female,6 to 18 years,No
"Macomb County, Michigan",Macomb, Michigan,B27002_038,26613,Female,19 to 25 years,Yes
"Macomb County, Michigan",Macomb, Michigan,B27002_039,10411,Female,19 to 25 years,No
"Macomb County, Michigan",Macomb, Michigan,B27002_041,35155,Female,26 to 34 years,Yes
"Macomb County, Michigan",Macomb, Michigan,B27002_042,14592,Female,26 to 34 years,No
"Macomb County, Michigan",Macomb, Michigan,B27002_044,41578,Female,35 to 44 years,Yes
"Macomb County, Michigan",Macomb, Michigan,B27002_045,13046,Female,35 to 44 years,No
"Macomb County, Michigan",Macomb, Michigan,B27002_047,52000,Female,45 to 54 years,Yes
"Macomb County, Michigan",Macomb, Michigan,B27002_048,12631,Female,45 to 54 years,No
"Macomb County, Michigan",Macomb, Michigan,B27002_050,50315,Female,55 to 64 years,Yes
"Macomb County, Michigan",Macomb, Michigan,B27002_051,12792,Female,55 to 64 years,No
"Macomb County, Michigan",Macomb, Michigan,B27002_053,30942,Female,65 to 74 years,Yes
"Macomb County, Michigan",Macomb, Michigan,B27002_054,11747,Female,65 to 74 years,No
"Macomb County, Michigan",Macomb, Michigan,B27002_056,28586,Female,75 years and over,Yes
"Macomb County, Michigan",Macomb, Michigan,B27002_057,7055,Female,75 years and over,No
"Manistee County, Michigan",Manistee, Michigan,B27002_004,232,Male,Under 6 years,Yes
"Manistee County, Michigan",Manistee, Michigan,B27002_005,309,Male,Under 6 years,No
"Manistee County, Michigan",Manistee, Michigan,B27002_007,1162,Male,6 to 18 years,Yes
"Manistee County, Michigan",Manistee, Michigan,B27002_008,593,Male,6 to 18 years,No
"Manistee County, Michigan",Manistee, Michigan,B27002_010,475,Male,19 to 25 years,Yes
"Manistee County, Michigan",Manistee, Michigan,B27002_011,230,Male,19 to 25 years,No
"Manistee County, Michigan",Manistee, Michigan,B27002_013,658,Male,26 to 34 years,Yes
"Manistee County, Michigan",Manistee, Michigan,B27002_014,359,Male,26 to 34 years,No
"Manistee County, Michigan",Manistee, Michigan,B27002_016,714,Male,35 to 44 years,Yes
"Manistee County, Michigan",Manistee, Michigan,B27002_017,350,Male,35 to 44 years,No
"Manistee County, Michigan",Manistee, Michigan,B27002_019,1088,Male,45 to 54 years,Yes
"Manistee County, Michigan",Manistee, Michigan,B27002_020,431,Male,45 to 54 years,No
"Manistee County, Michigan",Manistee, Michigan,B27002_022,1532,Male,55 to 64 years,Yes
"Manistee County, Michigan",Manistee, Michigan,B27002_023,564,Male,55 to 64 years,No
"Manistee County, Michigan",Manistee, Michigan,B27002_025,1310,Male,65 to 74 years,Yes
"Manistee County, Michigan",Manistee, Michigan,B27002_026,436,Male,65 to 74 years,No
